"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1214000;"Powiat proszowicki";"motorowery";"26-30 lat";"2019";127;"szt.";"";
1214000;"Powiat proszowicki";"motorowery";"31 lat i starsze";"2015";83;"szt.";"";
1214000;"Powiat proszowicki";"motorowery";"31 lat i starsze";"2016";98;"szt.";"";
1214000;"Powiat proszowicki";"motorowery";"31 lat i starsze";"2017";125;"szt.";"";
1214000;"Powiat proszowicki";"motorowery";"31 lat i starsze";"2018";155;"szt.";"";
1214000;"Powiat proszowicki";"motorowery";"31 lat i starsze";"2019";225;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"8-9 lat";"2015";2838;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"8-9 lat";"2016";2931;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"8-9 lat";"2017";2637;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"8-9 lat";"2018";2500;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"8-9 lat";"2019";2550;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"10-11 lat";"2015";3583;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"10-11 lat";"2016";3474;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"10-11 lat";"2017";3739;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"10-11 lat";"2018";3883;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"10-11 lat";"2019";3572;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"12-15 lat";"2015";8361;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"12-15 lat";"2016";8584;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"12-15 lat";"2017";8925;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"12-15 lat";"2018";9294;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"12-15 lat";"2019";9622;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"16-20 lat";"2015";10304;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"16-20 lat";"2016";11003;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"16-20 lat";"2017";11056;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"16-20 lat";"2018";11210;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"16-20 lat";"2019";11413;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"21-25 lat";"2015";4847;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"21-25 lat";"2016";5183;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"21-25 lat";"2017";5395;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"21-25 lat";"2018";5758;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"21-25 lat";"2019";6374;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"26-30 lat";"2015";2580;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"26-30 lat";"2016";2788;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"26-30 lat";"2017";3168;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"26-30 lat";"2018";3413;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"26-30 lat";"2019";3640;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"31 lat i starsze";"2015";3811;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"31 lat i starsze";"2016";4260;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"31 lat i starsze";"2017";4701;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"31 lat i starsze";"2018";5241;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"31 lat i starsze";"2019";5807;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"8-9 lat";"2015";468;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"8-9 lat";"2016";542;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"8-9 lat";"2017";439;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"8-9 lat";"2018";381;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"8-9 lat";"2019";448;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"10-11 lat";"2015";516;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"10-11 lat";"2016";494;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"10-11 lat";"2017";575;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"10-11 lat";"2018";658;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"10-11 lat";"2019";537;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"12-15 lat";"2015";1195;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"12-15 lat";"2016";1149;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"12-15 lat";"2017";1170;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"12-15 lat";"2018";1206;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"12-15 lat";"2019";1313;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"16-20 lat";"2015";1334;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"16-20 lat";"2016";1442;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"16-20 lat";"2017";1475;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"16-20 lat";"2018";1451;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"16-20 lat";"2019";1457;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"21-25 lat";"2015";568;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"21-25 lat";"2016";642;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"21-25 lat";"2017";746;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"21-25 lat";"2018";855;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"21-25 lat";"2019";996;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"26-30 lat";"2015";380;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"26-30 lat";"2016";418;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"26-30 lat";"2017";425;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"26-30 lat";"2018";461;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"26-30 lat";"2019";498;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"31 lat i starsze";"2015";804;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"31 lat i starsze";"2016";841;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"31 lat i starsze";"2017";917;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"31 lat i starsze";"2018";986;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"31 lat i starsze";"2019";1061;"szt.";"";
1215000;"Powiat suski";"autobusy";"8-9 lat";"2015";5;"szt.";"";
1215000;"Powiat suski";"autobusy";"8-9 lat";"2016";7;"szt.";"";
1215000;"Powiat suski";"autobusy";"8-9 lat";"2017";6;"szt.";"";
1215000;"Powiat suski";"autobusy";"8-9 lat";"2018";10;"szt.";"";
1215000;"Powiat suski";"autobusy";"8-9 lat";"2019";8;"szt.";"";
1215000;"Powiat suski";"autobusy";"10-11 lat";"2015";24;"szt.";"";
1215000;"Powiat suski";"autobusy";"10-11 lat";"2016";13;"szt.";"";
1215000;"Powiat suski";"autobusy";"10-11 lat";"2017";12;"szt.";"";
1215000;"Powiat suski";"autobusy";"10-11 lat";"2018";9;"szt.";"";
1215000;"Powiat suski";"autobusy";"10-11 lat";"2019";8;"szt.";"";
1215000;"Powiat suski";"autobusy";"12-15 lat";"2015";37;"szt.";"";
1215000;"Powiat suski";"autobusy";"12-15 lat";"2016";47;"szt.";"";
1215000;"Powiat suski";"autobusy";"12-15 lat";"2017";50;"szt.";"";
1215000;"Powiat suski";"autobusy";"12-15 lat";"2018";49;"szt.";"";
1215000;"Powiat suski";"autobusy";"12-15 lat";"2019";48;"szt.";"";
1215000;"Powiat suski";"autobusy";"16-20 lat";"2015";73;"szt.";"";
1215000;"Powiat suski";"autobusy";"16-20 lat";"2016";65;"szt.";"";
1215000;"Powiat suski";"autobusy";"16-20 lat";"2017";63;"szt.";"";
1215000;"Powiat suski";"autobusy";"16-20 lat";"2018";60;"szt.";"";
1215000;"Powiat suski";"autobusy";"16-20 lat";"2019";58;"szt.";"";
1215000;"Powiat suski";"autobusy";"21-25 lat";"2015";12;"szt.";"";
1215000;"Powiat suski";"autobusy";"21-25 lat";"2016";21;"szt.";"";
1215000;"Powiat suski";"autobusy";"21-25 lat";"2017";28;"szt.";"";
1215000;"Powiat suski";"autobusy";"21-25 lat";"2018";32;"szt.";"";
1215000;"Powiat suski";"autobusy";"21-25 lat";"2019";48;"szt.";"";
1215000;"Powiat suski";"autobusy";"26-30 lat";"2015";13;"szt.";"";
1215000;"Powiat suski";"autobusy";"26-30 lat";"2016";14;"szt.";"";
1215000;"Powiat suski";"autobusy";"26-30 lat";"2017";13;"szt.";"";
1215000;"Powiat suski";"autobusy";"26-30 lat";"2018";9;"szt.";"";
1215000;"Powiat suski";"autobusy";"26-30 lat";"2019";11;"szt.";"";
1215000;"Powiat suski";"autobusy";"31 lat i starsze";"2015";10;"szt.";"";
1215000;"Powiat suski";"autobusy";"31 lat i starsze";"2016";11;"szt.";"";
1215000;"Powiat suski";"autobusy";"31 lat i starsze";"2017";12;"szt.";"";
1215000;"Powiat suski";"autobusy";"31 lat i starsze";"2018";16;"szt.";"";
1215000;"Powiat suski";"autobusy";"31 lat i starsze";"2019";16;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"8-9 lat";"2015";91;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"8-9 lat";"2016";121;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"8-9 lat";"2017";82;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"8-9 lat";"2018";53;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"8-9 lat";"2019";68;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"10-11 lat";"2015";72;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"10-11 lat";"2016";71;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"10-11 lat";"2017";84;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"10-11 lat";"2018";119;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"10-11 lat";"2019";85;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"12-15 lat";"2015";78;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"12-15 lat";"2016";76;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"12-15 lat";"2017";97;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"12-15 lat";"2018";99;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"12-15 lat";"2019";130;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"16-20 lat";"2015";60;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"16-20 lat";"2016";76;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"16-20 lat";"2017";77;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"16-20 lat";"2018";80;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"16-20 lat";"2019";81;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"21-25 lat";"2015";41;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"21-25 lat";"2016";43;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"21-25 lat";"2017";44;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"21-25 lat";"2018";48;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"21-25 lat";"2019";55;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"26-30 lat";"2015";14;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"26-30 lat";"2016";19;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"26-30 lat";"2017";26;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"26-30 lat";"2018";36;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"26-30 lat";"2019";35;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"31 lat i starsze";"2015";9;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"31 lat i starsze";"2016";10;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"31 lat i starsze";"2017";12;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"31 lat i starsze";"2018";14;"szt.";"";
